"player_position","depth","angle","field_x","field_y","batter","launch_speed_av","launch_angle_av","gb_pull","fb_pull","handedness","name","home_first","babip","method"
6,141,-82,-20,140,660271,92.5,14,0.793,0.513,"L","Ohtani, Shohei",4.08,0.339,"Pie-Slice"
7,300,-72,-95,285,660271,92.5,14,0.793,0.513,"L","Ohtani, Shohei",4.08,0.339,"Pie-Slice"
8,331,85,30,330,660271,92.5,14,0.793,0.513,"L","Ohtani, Shohei",4.08,0.339,"Pie-Slice"
9,271,60,135,235,660271,92.5,14,0.793,0.513,"L","Ohtani, Shohei",4.08,0.339,"Pie-Slice"
3,128,51,80,100,660294,89.7,15.4,0.742,0.394,"L","Tsutsugo, Yoshi",4.46,0.309,"Pie-Slice"
4,162,68,60,150,660294,89.7,15.4,0.742,0.394,"L","Tsutsugo, Yoshi",4.46,0.309,"Pie-Slice"
5,139,-64,-60,125,660294,89.7,15.4,0.742,0.394,"L","Tsutsugo, Yoshi",4.46,0.309,"Pie-Slice"
6,153,-79,-30,150,660294,89.7,15.4,0.742,0.394,"L","Tsutsugo, Yoshi",4.46,0.309,"Pie-Slice"
7,285,-59,-145,245,660294,89.7,15.4,0.742,0.394,"L","Tsutsugo, Yoshi",4.46,0.309,"Pie-Slice"
8,331,-85,-30,330,660294,89.7,15.4,0.742,0.394,"L","Tsutsugo, Yoshi",4.46,0.309,"Pie-Slice"
9,285,68,105,265,660294,89.7,15.4,0.742,0.394,"L","Tsutsugo, Yoshi",4.46,0.309,"Pie-Slice"
3,128,51,80,100,661388,90.9,6.6,0.709,0.515,"R","Contreras, William",4.65,0.301,"Pie-Slice"
4,165,76,40,160,661388,90.9,6.6,0.709,0.515,"R","Contreras, William",4.65,0.301,"Pie-Slice"
5,140,-55,-80,115,661388,90.9,6.6,0.709,0.515,"R","Contreras, William",4.65,0.301,"Pie-Slice"
6,153,-79,-30,150,661388,90.9,6.6,0.709,0.515,"R","Contreras, William",4.65,0.301,"Pie-Slice"
7,280,-61,-135,245,661388,90.9,6.6,0.709,0.515,"R","Contreras, William",4.65,0.301,"Pie-Slice"
8,321,-85,-30,320,661388,90.9,6.6,0.709,0.515,"R","Contreras, William",4.65,0.301,"Pie-Slice"
9,282,70,95,265,661388,90.9,6.6,0.709,0.515,"R","Contreras, William",4.65,0.301,"Pie-Slice"
3,128,51,80,100,662139,85.6,16.4,0.752,0.524,"L","Varsho, Daulton",4.27,0.279,"Pie-Slice"
4,157,63,70,140,662139,85.6,16.4,0.752,0.524,"L","Varsho, Daulton",4.27,0.279,"Pie-Slice"
5,130,-62,-60,115,662139,85.6,16.4,0.752,0.524,"L","Varsho, Daulton",4.27,0.279,"Pie-Slice"
6,141,-82,-20,140,662139,85.6,16.4,0.752,0.524,"L","Varsho, Daulton",4.27,0.279,"Pie-Slice"
7,285,-68,-105,265,662139,85.6,16.4,0.752,0.524,"L","Varsho, Daulton",4.27,0.279,"Pie-Slice"
8,321,86,20,320,662139,85.6,16.4,0.752,0.524,"L","Varsho, Daulton",4.27,0.279,"Pie-Slice"
9,262,59,135,225,662139,85.6,16.4,0.752,0.524,"L","Varsho, Daulton",4.27,0.279,"Pie-Slice"
3,128,51,80,100,663538,87.5,6.4,0.651,0.36,"R","Hoerner, Nico",4.31,0.343,"Pie-Slice"
4,155,75,40,150,663538,87.5,6.4,0.651,0.36,"R","Hoerner, Nico",4.31,0.343,"Pie-Slice"
5,126,-56,-70,105,663538,87.5,6.4,0.651,0.36,"R","Hoerner, Nico",4.31,0.343,"Pie-Slice"
6,143,-78,-30,140,663538,87.5,6.4,0.651,0.36,"R","Hoerner, Nico",4.31,0.343,"Pie-Slice"
7,323,-71,-105,305,663538,87.5,6.4,0.651,0.36,"R","Hoerner, Nico",4.31,0.343,"Pie-Slice"
8,331,85,30,330,663538,87.5,6.4,0.651,0.36,"R","Hoerner, Nico",4.31,0.343,"Pie-Slice"
9,285,59,145,245,663538,87.5,6.4,0.651,0.36,"R","Hoerner, Nico",4.31,0.343,"Pie-Slice"
3,122,55,70,100,663586,91.4,13.9,0.735,0.482,"R","Riley, Austin",4.49,0.318,"Pie-Slice"
4,165,76,40,160,663586,91.4,13.9,0.735,0.482,"R","Riley, Austin",4.49,0.318,"Pie-Slice"
5,132,-53,-80,105,663586,91.4,13.9,0.735,0.482,"R","Riley, Austin",4.49,0.318,"Pie-Slice"
6,143,-78,-30,140,663586,91.4,13.9,0.735,0.482,"R","Riley, Austin",4.49,0.318,"Pie-Slice"
7,271,-60,-135,235,663586,91.4,13.9,0.735,0.482,"R","Riley, Austin",4.49,0.318,"Pie-Slice"
8,331,-87,-20,330,663586,91.4,13.9,0.735,0.482,"R","Riley, Austin",4.49,0.318,"Pie-Slice"
9,285,68,105,265,663586,91.4,13.9,0.735,0.482,"R","Riley, Austin",4.49,0.318,"Pie-Slice"
3,128,51,80,100,663611,85,1.8,0.515,0.292,"R","Madrigal, Nick",4.39,0.291,"Pie-Slice"
4,158,72,50,150,663611,85,1.8,0.515,0.292,"R","Madrigal, Nick",4.39,0.291,"Pie-Slice"
5,130,-62,-60,115,663611,85,1.8,0.515,0.292,"R","Madrigal, Nick",4.39,0.291,"Pie-Slice"
6,141,-82,-20,140,663611,85,1.8,0.515,0.292,"R","Madrigal, Nick",4.39,0.291,"Pie-Slice"
7,324,-77,-75,315,663611,85,1.8,0.515,0.292,"R","Madrigal, Nick",4.39,0.291,"Pie-Slice"
8,326,79,60,320,663611,85,1.8,0.515,0.292,"R","Madrigal, Nick",4.39,0.291,"Pie-Slice"
9,276,58,145,235,663611,85,1.8,0.515,0.292,"R","Madrigal, Nick",4.39,0.291,"Pie-Slice"
3,128,51,80,100,663624,90,14.9,0.693,0.457,"R","Mountcastle, Ryan",4.5,0.315,"Pie-Slice"
4,165,76,40,160,663624,90,14.9,0.693,0.457,"R","Mountcastle, Ryan",4.5,0.315,"Pie-Slice"
5,135,-59,-70,115,663624,90,14.9,0.693,0.457,"R","Mountcastle, Ryan",4.5,0.315,"Pie-Slice"
6,153,-79,-30,150,663624,90,14.9,0.693,0.457,"R","Mountcastle, Ryan",4.5,0.315,"Pie-Slice"
7,289,-62,-135,255,663624,90,14.9,0.693,0.457,"R","Mountcastle, Ryan",4.5,0.315,"Pie-Slice"
8,340,90,0,340,663624,90,14.9,0.693,0.457,"R","Mountcastle, Ryan",4.5,0.315,"Pie-Slice"
9,284,64,125,255,663624,90,14.9,0.693,0.457,"R","Mountcastle, Ryan",4.5,0.315,"Pie-Slice"
3,128,51,80,100,663647,91.3,5.2,0.562,0.296,"R","Hayes, Ke'Bryan",4.38,0.315,"Pie-Slice"
4,155,75,40,150,663647,91.3,5.2,0.562,0.296,"R","Hayes, Ke'Bryan",4.38,0.315,"Pie-Slice"
5,130,-62,-60,115,663647,91.3,5.2,0.562,0.296,"R","Hayes, Ke'Bryan",4.38,0.315,"Pie-Slice"
6,141,-82,-20,140,663647,91.3,5.2,0.562,0.296,"R","Hayes, Ke'Bryan",4.38,0.315,"Pie-Slice"
7,324,-77,-75,315,663647,91.3,5.2,0.562,0.296,"R","Hayes, Ke'Bryan",4.38,0.315,"Pie-Slice"
8,324,81,50,320,663647,91.3,5.2,0.562,0.296,"R","Hayes, Ke'Bryan",4.38,0.315,"Pie-Slice"
9,268,57,145,225,663647,91.3,5.2,0.562,0.296,"R","Hayes, Ke'Bryan",4.38,0.315,"Pie-Slice"
3,128,51,80,100,663656,90.7,17.3,0.8,0.524,"L","Tucker, Kyle",4.52,0.301,"Pie-Slice"
4,162,68,60,150,663656,90.7,17.3,0.8,0.524,"L","Tucker, Kyle",4.52,0.301,"Pie-Slice"
5,139,-64,-60,125,663656,90.7,17.3,0.8,0.524,"L","Tucker, Kyle",4.52,0.301,"Pie-Slice"
6,153,-79,-30,150,663656,90.7,17.3,0.8,0.524,"L","Tucker, Kyle",4.52,0.301,"Pie-Slice"
7,298,-67,-115,275,663656,90.7,17.3,0.8,0.524,"L","Tucker, Kyle",4.52,0.301,"Pie-Slice"
8,330,88,10,330,663656,90.7,17.3,0.8,0.524,"L","Tucker, Kyle",4.52,0.301,"Pie-Slice"
9,271,60,135,235,663656,90.7,17.3,0.8,0.524,"L","Tucker, Kyle",4.52,0.301,"Pie-Slice"
3,112,63,50,100,663697,87,13.1,0.805,0.593,"R","India, Jonathan",4.44,0.308,"Pie-Slice"
4,153,79,30,150,663697,87,13.1,0.805,0.593,"R","India, Jonathan",4.44,0.308,"Pie-Slice"
5,124,-50,-80,95,663697,87,13.1,0.805,0.593,"R","India, Jonathan",4.44,0.308,"Pie-Slice"
6,146,-74,-40,140,663697,87,13.1,0.805,0.593,"R","India, Jonathan",4.44,0.308,"Pie-Slice"
7,290,-58,-155,245,663697,87,13.1,0.805,0.593,"R","India, Jonathan",4.44,0.308,"Pie-Slice"
8,326,-79,-60,320,663697,87,13.1,0.805,0.593,"R","India, Jonathan",4.44,0.308,"Pie-Slice"
9,300,79,55,295,663697,87,13.1,0.805,0.593,"R","India, Jonathan",4.44,0.308,"Pie-Slice"
3,128,51,80,100,663757,85.4,10.9,0.775,0.508,"L","Grisham, Trent",4.35,0.286,"Pie-Slice"
4,162,68,60,150,663757,85.4,10.9,0.775,0.508,"L","Grisham, Trent",4.35,0.286,"Pie-Slice"
5,135,-68,-50,125,663757,85.4,10.9,0.775,0.508,"L","Grisham, Trent",4.35,0.286,"Pie-Slice"
6,141,-82,-20,140,663757,85.4,10.9,0.775,0.508,"L","Grisham, Trent",4.35,0.286,"Pie-Slice"
7,269,-72,-85,255,663757,85.4,10.9,0.775,0.508,"L","Grisham, Trent",4.35,0.286,"Pie-Slice"
8,303,82,40,300,663757,85.4,10.9,0.775,0.508,"L","Grisham, Trent",4.35,0.286,"Pie-Slice"
9,254,58,135,215,663757,85.4,10.9,0.775,0.508,"L","Grisham, Trent",4.35,0.286,"Pie-Slice"
3,128,51,80,100,663886,87.9,8.7,0.694,0.394,"R","Stephenson, Tyler",4.64,0.314,"Pie-Slice"
4,165,76,40,160,663886,87.9,8.7,0.694,0.394,"R","Stephenson, Tyler",4.64,0.314,"Pie-Slice"
5,140,-55,-80,115,663886,87.9,8.7,0.694,0.394,"R","Stephenson, Tyler",4.64,0.314,"Pie-Slice"
6,143,-78,-30,140,663886,87.9,8.7,0.694,0.394,"R","Stephenson, Tyler",4.64,0.314,"Pie-Slice"
7,311,-66,-125,285,663886,87.9,8.7,0.694,0.394,"R","Stephenson, Tyler",4.64,0.314,"Pie-Slice"
8,331,87,20,330,663886,87.9,8.7,0.694,0.394,"R","Stephenson, Tyler",4.64,0.314,"Pie-Slice"
9,280,61,135,245,663886,87.9,8.7,0.694,0.394,"R","Stephenson, Tyler",4.64,0.314,"Pie-Slice"
3,128,51,80,100,663898,89.3,5.4,0.656,0.379,"R","Rodgers, Brendan",4.49,0.331,"Pie-Slice"
4,165,76,40,160,663898,89.3,5.4,0.656,0.379,"R","Rodgers, Brendan",4.49,0.331,"Pie-Slice"
5,132,-53,-80,105,663898,89.3,5.4,0.656,0.379,"R","Rodgers, Brendan",4.49,0.331,"Pie-Slice"
6,146,-74,-40,140,663898,89.3,5.4,0.656,0.379,"R","Rodgers, Brendan",4.49,0.331,"Pie-Slice"
7,313,-70,-105,295,663898,89.3,5.4,0.656,0.379,"R","Rodgers, Brendan",4.49,0.331,"Pie-Slice"
8,321,85,30,320,663898,89.3,5.4,0.656,0.379,"R","Rodgers, Brendan",4.49,0.331,"Pie-Slice"
9,271,60,135,235,663898,89.3,5.4,0.656,0.379,"R","Rodgers, Brendan",4.49,0.331,"Pie-Slice"
3,128,51,80,100,663993,90.3,6.4,0.631,0.377,"L","Lowe, Nathaniel",4.46,0.323,"Pie-Slice"
4,162,68,60,150,663993,90.3,6.4,0.631,0.377,"L","Lowe, Nathaniel",4.46,0.323,"Pie-Slice"
5,135,-59,-70,115,663993,90.3,6.4,0.631,0.377,"L","Lowe, Nathaniel",4.46,0.323,"Pie-Slice"
6,153,-79,-30,150,663993,90.3,6.4,0.631,0.377,"L","Lowe, Nathaniel",4.46,0.323,"Pie-Slice"
7,271,-60,-135,235,663993,90.3,6.4,0.631,0.377,"L","Lowe, Nathaniel",4.46,0.323,"Pie-Slice"
8,321,-85,-30,320,663993,90.3,6.4,0.631,0.377,"L","Lowe, Nathaniel",4.46,0.323,"Pie-Slice"
9,285,68,105,265,663993,90.3,6.4,0.631,0.377,"L","Lowe, Nathaniel",4.46,0.323,"Pie-Slice"
3,128,51,80,100,664034,88.5,11.4,0.691,0.451,"R","France, Ty",4.88,0.29,"Pie-Slice"
4,168,73,50,160,664034,88.5,11.4,0.691,0.451,"R","France, Ty",4.88,0.29,"Pie-Slice"
5,140,-55,-80,115,664034,88.5,11.4,0.691,0.451,"R","France, Ty",4.88,0.29,"Pie-Slice"
6,165,-76,-40,160,664034,88.5,11.4,0.691,0.451,"R","France, Ty",4.88,0.29,"Pie-Slice"
7,297,-63,-135,265,664034,88.5,11.4,0.691,0.451,"R","France, Ty",4.88,0.29,"Pie-Slice"
8,330,90,0,330,664034,88.5,11.4,0.691,0.451,"R","France, Ty",4.88,0.29,"Pie-Slice"
9,284,64,125,255,664034,88.5,11.4,0.691,0.451,"R","France, Ty",4.88,0.29,"Pie-Slice"
3,128,51,80,100,664040,89.1,16.8,0.793,0.553,"L","Lowe, Brandon",4.34,0.286,"Pie-Slice"
4,157,63,70,140,664040,89.1,16.8,0.793,0.553,"L","Lowe, Brandon",4.34,0.286,"Pie-Slice"
5,135,-68,-50,125,664040,89.1,16.8,0.793,0.553,"L","Lowe, Brandon",4.34,0.286,"Pie-Slice"
6,141,-82,-20,140,664040,89.1,16.8,0.793,0.553,"L","Lowe, Brandon",4.34,0.286,"Pie-Slice"
7,300,-72,-95,285,664040,89.1,16.8,0.793,0.553,"L","Lowe, Brandon",4.34,0.286,"Pie-Slice"
8,321,85,30,320,664040,89.1,16.8,0.793,0.553,"L","Lowe, Brandon",4.34,0.286,"Pie-Slice"
9,262,59,135,225,664040,89.1,16.8,0.793,0.553,"L","Lowe, Brandon",4.34,0.286,"Pie-Slice"
3,122,55,70,100,664056,85.6,14.9,0.762,0.481,"R","Bader, Harrison",4.25,0.344,"Pie-Slice"
4,153,79,30,150,664056,85.6,14.9,0.762,0.481,"R","Bader, Harrison",4.25,0.344,"Pie-Slice"
5,118,-54,-70,95,664056,85.6,14.9,0.762,0.481,"R","Bader, Harrison",4.25,0.344,"Pie-Slice"
6,143,-78,-30,140,664056,85.6,14.9,0.762,0.481,"R","Bader, Harrison",4.25,0.344,"Pie-Slice"
7,302,-61,-145,265,664056,85.6,14.9,0.762,0.481,"R","Bader, Harrison",4.25,0.344,"Pie-Slice"
8,341,-87,-20,340,664056,85.6,14.9,0.762,0.481,"R","Bader, Harrison",4.25,0.344,"Pie-Slice"
9,294,69,105,275,664056,85.6,14.9,0.762,0.481,"R","Bader, Harrison",4.25,0.344,"Pie-Slice"
3,128,51,80,100,664238,86.8,19.7,0.699,0.491,"R","Moore, Dylan",4.4,0.304,"Pie-Slice"
4,155,75,40,150,664238,86.8,19.7,0.699,0.491,"R","Moore, Dylan",4.4,0.304,"Pie-Slice"
5,126,-56,-70,105,664238,86.8,19.7,0.699,0.491,"R","Moore, Dylan",4.4,0.304,"Pie-Slice"
6,146,-74,-40,140,664238,86.8,19.7,0.699,0.491,"R","Moore, Dylan",4.4,0.304,"Pie-Slice"
7,302,-61,-145,265,664238,86.8,19.7,0.699,0.491,"R","Moore, Dylan",4.4,0.304,"Pie-Slice"
8,340,-88,-10,340,664238,86.8,19.7,0.699,0.491,"R","Moore, Dylan",4.4,0.304,"Pie-Slice"
9,293,65,125,265,664238,86.8,19.7,0.699,0.491,"R","Moore, Dylan",4.4,0.304,"Pie-Slice"
3,128,51,80,100,664702,86.3,11.3,0.645,0.269,"R","Straw, Myles",4.12,0.343,"Pie-Slice"
4,141,82,20,140,664702,86.3,11.3,0.645,0.269,"R","Straw, Myles",4.12,0.343,"Pie-Slice"
5,112,-58,-60,95,664702,86.3,11.3,0.645,0.269,"R","Straw, Myles",4.12,0.343,"Pie-Slice"
6,133,-77,-30,130,664702,86.3,11.3,0.645,0.269,"R","Straw, Myles",4.12,0.343,"Pie-Slice"
7,334,-77,-75,325,664702,86.3,11.3,0.645,0.269,"R","Straw, Myles",4.12,0.343,"Pie-Slice"
8,334,81,50,330,664702,86.3,11.3,0.645,0.269,"R","Straw, Myles",4.12,0.343,"Pie-Slice"
9,290,58,155,245,664702,86.3,11.3,0.645,0.269,"R","Straw, Myles",4.12,0.343,"Pie-Slice"
3,128,51,80,100,664761,90.8,6.9,0.653,0.328,"R","Bohm, Alec",4.59,0.314,"Pie-Slice"
4,165,76,40,160,664761,90.8,6.9,0.653,0.328,"R","Bohm, Alec",4.59,0.314,"Pie-Slice"
5,140,-55,-80,115,664761,90.8,6.9,0.653,0.328,"R","Bohm, Alec",4.59,0.314,"Pie-Slice"
6,143,-78,-30,140,664761,90.8,6.9,0.653,0.328,"R","Bohm, Alec",4.59,0.314,"Pie-Slice"
7,310,-72,-95,295,664761,90.8,6.9,0.653,0.328,"R","Bohm, Alec",4.59,0.314,"Pie-Slice"
8,322,83,40,320,664761,90.8,6.9,0.653,0.328,"R","Bohm, Alec",4.59,0.314,"Pie-Slice"
9,276,58,145,235,664761,90.8,6.9,0.653,0.328,"R","Bohm, Alec",4.59,0.314,"Pie-Slice"
3,128,51,80,100,664901,84.2,10.6,0.64,0.419,"R","Mendick, Danny",4.64,0.297,"Pie-Slice"
4,165,76,40,160,664901,84.2,10.6,0.64,0.419,"R","Mendick, Danny",4.64,0.297,"Pie-Slice"
5,135,-59,-70,115,664901,84.2,10.6,0.64,0.419,"R","Mendick, Danny",4.64,0.297,"Pie-Slice"
6,153,-79,-30,150,664901,84.2,10.6,0.64,0.419,"R","Mendick, Danny",4.64,0.297,"Pie-Slice"
7,315,-65,-135,285,664901,84.2,10.6,0.64,0.419,"R","Mendick, Danny",4.64,0.297,"Pie-Slice"
8,330,88,10,330,664901,84.2,10.6,0.64,0.419,"R","Mendick, Danny",4.64,0.297,"Pie-Slice"
9,289,62,135,255,664901,84.2,10.6,0.64,0.419,"R","Mendick, Danny",4.64,0.297,"Pie-Slice"
3,128,51,80,100,664913,89.2,17.9,0.781,0.562,"L","Brown, Seth",4.51,0.288,"Pie-Slice"
4,162,68,60,150,664913,89.2,17.9,0.781,0.562,"L","Brown, Seth",4.51,0.288,"Pie-Slice"
5,139,-64,-60,125,664913,89.2,17.9,0.781,0.562,"L","Brown, Seth",4.51,0.288,"Pie-Slice"
6,153,-79,-30,150,664913,89.2,17.9,0.781,0.562,"L","Brown, Seth",4.51,0.288,"Pie-Slice"
7,300,-72,-95,285,664913,89.2,17.9,0.781,0.562,"L","Brown, Seth",4.51,0.288,"Pie-Slice"
8,321,85,30,320,664913,89.2,17.9,0.781,0.562,"L","Brown, Seth",4.51,0.288,"Pie-Slice"
9,262,59,135,225,664913,89.2,17.9,0.781,0.562,"L","Brown, Seth",4.51,0.288,"Pie-Slice"
3,128,51,80,100,665120,89.8,9.3,0.724,0.485,"L","Walsh, Jared",4.54,0.311,"Pie-Slice"
4,162,68,60,150,665120,89.8,9.3,0.724,0.485,"L","Walsh, Jared",4.54,0.311,"Pie-Slice"
5,139,-64,-60,125,665120,89.8,9.3,0.724,0.485,"L","Walsh, Jared",4.54,0.311,"Pie-Slice"
6,153,-79,-30,150,665120,89.8,9.3,0.724,0.485,"L","Walsh, Jared",4.54,0.311,"Pie-Slice"
7,285,-68,-105,265,665120,89.8,9.3,0.724,0.485,"L","Walsh, Jared",4.54,0.311,"Pie-Slice"
8,321,86,20,320,665120,89.8,9.3,0.724,0.485,"L","Walsh, Jared",4.54,0.311,"Pie-Slice"
9,271,60,135,235,665120,89.8,9.3,0.724,0.485,"L","Walsh, Jared",4.54,0.311,"Pie-Slice"
3,122,55,70,100,665506,86.1,3.4,0.817,0.459,"R","Pache, Cristian",4.4,0.333,"Pie-Slice"
4,153,79,30,150,665506,86.1,3.4,0.817,0.459,"R","Pache, Cristian",4.4,0.333,"Pie-Slice"
5,124,-50,-80,95,665506,86.1,3.4,0.817,0.459,"R","Pache, Cristian",4.4,0.333,"Pie-Slice"
6,146,-74,-40,140,665506,86.1,3.4,0.817,0.459,"R","Pache, Cristian",4.4,0.333,"Pie-Slice"
7,293,-65,-125,265,665506,86.1,3.4,0.817,0.459,"R","Pache, Cristian",4.4,0.333,"Pie-Slice"
8,310,88,10,310,665506,86.1,3.4,0.817,0.459,"R","Pache, Cristian",4.4,0.333,"Pie-Slice"
9,271,65,115,245,665506,86.1,3.4,0.817,0.459,"R","Pache, Cristian",4.4,0.333,"Pie-Slice"
3,128,51,80,100,665742,91.6,5.3,0.718,0.382,"L","Soto, Juan",4.39,0.338,"Pie-Slice"
4,162,68,60,150,665742,91.6,5.3,0.718,0.382,"L","Soto, Juan",4.39,0.338,"Pie-Slice"
5,139,-64,-60,125,665742,91.6,5.3,0.718,0.382,"L","Soto, Juan",4.39,0.338,"Pie-Slice"
6,153,-79,-30,150,665742,91.6,5.3,0.718,0.382,"L","Soto, Juan",4.39,0.338,"Pie-Slice"
7,276,-58,-145,235,665742,91.6,5.3,0.718,0.382,"L","Soto, Juan",4.39,0.338,"Pie-Slice"
8,321,-85,-30,320,665742,91.6,5.3,0.718,0.382,"L","Soto, Juan",4.39,0.338,"Pie-Slice"
9,285,68,105,265,665742,91.6,5.3,0.718,0.382,"L","Soto, Juan",4.39,0.338,"Pie-Slice"
3,128,51,80,100,666135,90.9,7.5,0.808,0.435,"L","Kirilloff, Alex",4.3,0.335,"Pie-Slice"
4,162,68,60,150,666135,90.9,7.5,0.808,0.435,"L","Kirilloff, Alex",4.3,0.335,"Pie-Slice"
5,135,-68,-50,125,666135,90.9,7.5,0.808,0.435,"L","Kirilloff, Alex",4.3,0.335,"Pie-Slice"
6,141,-82,-20,140,666135,90.9,7.5,0.808,0.435,"L","Kirilloff, Alex",4.3,0.335,"Pie-Slice"
7,275,-63,-125,245,666135,90.9,7.5,0.808,0.435,"L","Kirilloff, Alex",4.3,0.335,"Pie-Slice"
8,320,90,0,320,666135,90.9,7.5,0.808,0.435,"L","Kirilloff, Alex",4.3,0.335,"Pie-Slice"
9,275,63,125,245,666135,90.9,7.5,0.808,0.435,"L","Kirilloff, Alex",4.3,0.335,"Pie-Slice"
3,128,51,80,100,666158,88.6,10.4,0.765,0.488,"L","Lux, Gavin",4.17,0.321,"Pie-Slice"
4,149,70,50,140,666158,88.6,10.4,0.765,0.488,"L","Lux, Gavin",4.17,0.321,"Pie-Slice"
5,135,-68,-50,125,666158,88.6,10.4,0.765,0.488,"L","Lux, Gavin",4.17,0.321,"Pie-Slice"
6,141,-82,-20,140,666158,88.6,10.4,0.765,0.488,"L","Lux, Gavin",4.17,0.321,"Pie-Slice"
7,276,-68,-105,255,666158,88.6,10.4,0.765,0.488,"L","Lux, Gavin",4.17,0.321,"Pie-Slice"
8,321,86,20,320,666158,88.6,10.4,0.765,0.488,"L","Lux, Gavin",4.17,0.321,"Pie-Slice"
9,257,61,125,225,666158,88.6,10.4,0.765,0.488,"L","Lux, Gavin",4.17,0.321,"Pie-Slice"
3,128,51,80,100,666176,88.1,9.9,0.723,0.538,"R","Adell, Jo",4.35,0.339,"Pie-Slice"
4,155,75,40,150,666176,88.1,9.9,0.723,0.538,"R","Adell, Jo",4.35,0.339,"Pie-Slice"
5,126,-56,-70,105,666176,88.1,9.9,0.723,0.538,"R","Adell, Jo",4.35,0.339,"Pie-Slice"
6,143,-78,-30,140,666176,88.1,9.9,0.723,0.538,"R","Adell, Jo",4.35,0.339,"Pie-Slice"
7,293,-60,-145,255,666176,88.1,9.9,0.723,0.538,"R","Adell, Jo",4.35,0.339,"Pie-Slice"
8,331,-85,-30,330,666176,88.1,9.9,0.723,0.538,"R","Adell, Jo",4.35,0.339,"Pie-Slice"
9,291,71,95,275,666176,88.1,9.9,0.723,0.538,"R","Adell, Jo",4.35,0.339,"Pie-Slice"
3,128,51,80,100,666182,91.3,8.1,0.551,0.354,"R","Bichette, Bo",4.5,0.312,"Pie-Slice"
4,155,75,40,150,666182,91.3,8.1,0.551,0.354,"R","Bichette, Bo",4.5,0.312,"Pie-Slice"
5,135,-59,-70,115,666182,91.3,8.1,0.551,0.354,"R","Bichette, Bo",4.5,0.312,"Pie-Slice"
6,153,-79,-30,150,666182,91.3,8.1,0.551,0.354,"R","Bichette, Bo",4.5,0.312,"Pie-Slice"
7,298,-67,-115,275,666182,91.3,8.1,0.551,0.354,"R","Bichette, Bo",4.5,0.312,"Pie-Slice"
8,331,87,20,330,666182,91.3,8.1,0.551,0.354,"R","Bichette, Bo",4.5,0.312,"Pie-Slice"
9,271,60,135,235,666182,91.3,8.1,0.551,0.354,"R","Bichette, Bo",4.5,0.312,"Pie-Slice"
3,128,51,80,100,666915,91.6,16.9,0.733,0.43,"R","Dalbec, Bobby",4.5,0.321,"Pie-Slice"
4,165,76,40,160,666915,91.6,16.9,0.733,0.43,"R","Dalbec, Bobby",4.5,0.321,"Pie-Slice"
5,135,-59,-70,115,666915,91.6,16.9,0.733,0.43,"R","Dalbec, Bobby",4.5,0.321,"Pie-Slice"
6,153,-79,-30,150,666915,91.6,16.9,0.733,0.43,"R","Dalbec, Bobby",4.5,0.321,"Pie-Slice"
7,284,-64,-125,255,666915,91.6,16.9,0.733,0.43,"R","Dalbec, Bobby",4.5,0.321,"Pie-Slice"
8,330,90,0,330,666915,91.6,16.9,0.733,0.43,"R","Dalbec, Bobby",4.5,0.321,"Pie-Slice"
9,275,63,125,245,666915,91.6,16.9,0.733,0.43,"R","Dalbec, Bobby",4.5,0.321,"Pie-Slice"
3,117,59,60,100,666969,91.2,14.6,0.766,0.513,"R","García, Adolis",4.35,0.329,"Pie-Slice"
4,153,79,30,150,666969,91.2,14.6,0.766,0.513,"R","García, Adolis",4.35,0.329,"Pie-Slice"
5,124,-50,-80,95,666969,91.2,14.6,0.766,0.513,"R","García, Adolis",4.35,0.329,"Pie-Slice"
6,139,-69,-50,130,666969,91.2,14.6,0.766,0.513,"R","García, Adolis",4.35,0.329,"Pie-Slice"
7,271,-60,-135,235,666969,91.2,14.6,0.766,0.513,"R","García, Adolis",4.35,0.329,"Pie-Slice"
8,331,-87,-20,330,666969,91.2,14.6,0.766,0.513,"R","García, Adolis",4.35,0.329,"Pie-Slice"
9,285,68,105,265,666969,91.2,14.6,0.766,0.513,"R","García, Adolis",4.35,0.329,"Pie-Slice"
3,128,51,80,100,668227,90.4,7.5,0.709,0.423,"R","Arozarena, Randy",4.3,0.365,"Pie-Slice"
4,153,79,30,150,668227,90.4,7.5,0.709,0.423,"R","Arozarena, Randy",4.3,0.365,"Pie-Slice"
5,126,-56,-70,105,668227,90.4,7.5,0.709,0.423,"R","Arozarena, Randy",4.3,0.365,"Pie-Slice"
6,143,-78,-30,140,668227,90.4,7.5,0.709,0.423,"R","Arozarena, Randy",4.3,0.365,"Pie-Slice"
7,298,-67,-115,275,668227,90.4,7.5,0.709,0.423,"R","Arozarena, Randy",4.3,0.365,"Pie-Slice"
8,321,86,20,320,668227,90.4,7.5,0.709,0.423,"R","Arozarena, Randy",4.3,0.365,"Pie-Slice"
9,271,60,135,235,668227,90.4,7.5,0.709,0.423,"R","Arozarena, Randy",4.3,0.365,"Pie-Slice"
3,128,51,80,100,668731,86.4,13.4,0.703,0.484,"L","Baddoo, Akil",4.19,0.303,"Pie-Slice"
4,149,70,50,140,668731,86.4,13.4,0.703,0.484,"L","Baddoo, Akil",4.19,0.303,"Pie-Slice"
5,121,-60,-60,105,668731,86.4,13.4,0.703,0.484,"L","Baddoo, Akil",4.19,0.303,"Pie-Slice"
